Date,ODA/CRI_LE_Value,ODA/CRI_LP_Value,ODA/CRI_PPPGDP_Value,ODA/CRI_BCA_NGDPD_Value,ODA/CRI_TX_RPCH_Value,ODA/CRI_TXG_RPCH_Value,ODA/CRI_TM_RPCH_Value,ODA/CRI_TMG_RPCH_Value,ODA/CRI_GGXWDG_NGDP_Value,ODA/CRI_GGXWDN_NGDP_Value,ODA/CRI_GGXCNL_NGDP_Value,ODA/CRI_GGXONLB_NGDP_Value,ODA/CRI_GGR_NGDP_Value,ODA/CRI_GGX_NGDP_Value,ODA/CRI_NGSD_NGDP_Value,ODA/CRI_PPPEX_Value,ODA/CRI_PCPIPCH_Value,ODA/CRI_PCPIEPCH_Value,ODA/CRI_PCPI_Value,ODA/CRI_PCPIE_Value,ODA/CRI_PPPSH_Value,ODA/CRI_NID_NGDP_Value,ODA/CRI_LUR_Value
1991-12-31,,,0.056713358387427006,-0.6010468530575799,0.27312998354639,3.5893294175232,-1.4209215442091998,-1.3464116543033,,,,,,,-0.24002052334531,0.58723582925122,0.50811492200221,-0.07202581780842,0.28715764863059,0.25303086649312,0.0,-0.34347316787466,0.18483412322275
1992-12-31,,,0.11639185257032002,0.52512,1.1756635848494,1.2481868600683002,-6.7947200728266,-7.2247162022704,,,,,,,0.044423440453686,0.1779592268623,-0.24117995333124,-0.32939456212457,0.21790463833928,0.16970380483171998,-0.018181818181818,0.12824086980764,-0.25454545454545
1993-12-31,,,0.09968143643208802,0.50272765421737,-0.5060543751427901,-0.65951895251198,-0.37707171471212,-0.28921954656609,,,,,,,-0.11286360698124999,0.08052997978890598,-0.55108316504498,-0.4670870410749,0.09779482262703698,0.09042931086978599,0.055555555555556,0.032023721275019,0.0
1994-12-31,,,0.06957758348256599,-0.32113934655124,-0.4159111933395,-0.16302076076355,-0.70354958703739,-0.7147938655315199,,,,,,,0.10652870883124001,0.13140466095824002,0.38370309784276,1.1957315050315,0.13537117903930002,0.19857594936708997,0.017543859649123,-0.040032562371307,0.024390243902439
1995-12-31,,,0.060914955434087,-0.34491978609626,1.4249287298068,2.1766272681871,0.41982135261590997,0.26354528726232,,,,,,,-0.008560516264981,0.19696784148522,0.71316683907197,0.13658340048348,0.23183760683760996,0.22566491943312,0.0,-0.09013817528807301,0.23809523809524
1996-12-31,,,0.027246565168957,-0.27001569858713004,-0.7371824178695101,-0.8443035321245201,-0.2242360695027,-0.39304207119741,,,,,,,-0.09451381509032901,0.13721839127499,-0.24471663935132998,-0.38457107408720004,0.17512575888985,0.13891088795261,-0.03448275862069,-0.1250548245614,0.19230769230769001
1997-12-31,,,0.07387827029958001,0.54064516129032,1.5464711729622,2.9188825311342996,1.0152539100212,3.0079978672354,,,,,,,0.063742389789482,0.12961296939381,-0.24349017816354998,-0.19346245230038003,0.13246538541021,0.11201045838896001,0.017857142857143002,0.13315370637258,-0.080645161290323
1998-12-31,,,0.09572498527307902,-0.028754885538805,2.5852444617937,2.1553723267199,1.3148414295296,0.6070240787548199,,,,,,,0.17080402703074998,0.10921384824905998,-0.11986714975845,0.10301731833601,0.11660583941606,0.12356487155757001,0.052631578947367995,0.13127626631276001,-0.017543859649123
1999-12-31,,,0.098805729426673,0.26214429433745,-0.20814959986935,-0.20814959986935,-0.98327814569536,-0.98327814569536,,,,,,,-0.24459626597562,0.13240805893419,-0.1385077186964,-0.18153123988345998,0.10045992575817998,0.10111534094703999,0.05,-0.16746505034704998,0.075357142857143
2000-12-31,,,0.041133710770951,0.023912548394442998,-1.3510020281187,-1.2614210580591998,-38.230198019801996,-0.24257425742574,,,,,,,-0.031966318415718,0.045975335256634,0.09118964659034301,0.013250271927222,0.10961897488119,0.10248478599300001,-0.031746031746032,-0.0070455612963833,-0.13766190634341
2001-12-31,,0.03753280839895,0.033802155013259,-0.18238434163701,-0.059739496621290994,0.49086127547666,-1.0837710258625999,9.2418300653595,0.055579856744491,0.055579856744491,-0.025374855824682997,1.1285140562248999,0.08336689488521999,0.05956053642259,0.3395618556701,0.061800613459743,0.026822370221695,0.06841026641944001,0.11253656578017,0.10948101962222999,0.0,0.20080416272468998,0.16926632004622003
2002-12-31,,0.017455097394384,0.044840574063251,0.38384113166484995,-1.3796479533381998,-1.5673840183453998,4.4619047619048,1.5098915124441998,0.056305198000569996,0.056305198000569996,0.45384615384615,-0.99811320754717,-0.0078810408921933,0.08491294788757499,0.054232804232804,0.075319277693094,-0.18551754775654997,-0.11527219583486,0.091666809878156,0.096859504132231,0.0,0.11389600157573,0.054512516469038
2003-12-31,,0.015912481352561,0.08524192796544298,-0.012384509534106001,2.3108367626886,1.0105704958805999,-0.87590816623075,-0.9495296211543399,-0.019345347554248,-0.019345347554248,-0.31135531135531,697.0,0.044439448441247,-0.051319969328512995,-0.10915934755332,0.06170296356859901,0.030762517726627997,0.018996489779062,0.09450120428821002,0.098704038577456,0.016393442622950997,-0.08744087352460099,0.041386849914103
2004-12-31,,0.016152716593245,0.07127312295973899,-0.15286624203822,-0.32466025853497,-0.38804700788618995,9.6100702576112,23.045340050377998,0.025977597759776,0.025977597759776,0.010047281323877,-0.024355300859598996,-0.024036736743919,-0.017377749552566,0.20832266325223997,0.08852562307476901,0.30299502592867,0.32988855116515003,0.12311940856658,0.13125771499109,-0.016129032258065,0.12047667490189999,-0.025944811037792004
2005-12-31,,0.015173410404623998,0.09291384886798,0.15437030075188,0.56957055214724,0.57056222362603,0.37225471802228993,0.47129687827362,-0.086877056171561,-0.086877056171561,-0.18227033352838,0.48972099853157,0.018379650051463,-0.021856639247944003,0.029617463176857,0.071752442817176,0.12085769980507001,0.072375438061862,0.13800169044387,0.14076139670223,0.016393442622950997,0.052572416774751,0.020785219399538004
2006-12-31,,0.015183867141163,0.1212365788637,-0.075921025849786,-0.19652908067542002,-0.14351218727375,-0.34920379604310997,-0.34076183695265,-0.1109954630371,-0.1109954630371,-0.48443649373882003,0.3504189255790999,0.026927519491770004,-0.059046131667468,0.12581690938095,0.076905931469623,-0.16891304347826,-0.33027848820688,0.11468344174113,0.09427144223615701,0.032258064516129,0.085065308469564,-0.10075414781297
2007-12-31,,0.014255667211965,0.10806212372393,0.37775330396476,-0.036291107219303,-0.13618859772706,-0.47170044488384,-0.59887676854952,-0.17288583350845002,-0.17288583350845002,-1.2192921582235,0.33430656934307,0.088084358523726,-0.032109798914778,-0.15851540360179,0.06548718356949501,-0.18397419129828,0.14670626922669,0.09358626190019502,0.10810023310023001,0.015625,-0.066320929704357,-0.22895001677289
2008-12-31,,0.014746543778802001,0.04748218433796599,0.4933653077538,-1.2034326097930002,-1.4755898662606999,0.5293567251462,1.3152934841141999,-0.10050087108014001,-0.10050087108014001,-1.9177215189873,-0.3561269146608301,0.024550975578240004,0.065030998549004,-0.0093427485062466,0.10234858588008999,0.43412757773266,0.28593894542091,0.13422818791946,0.13901305986502,0.0,0.11814311777822999,0.076354144006961
2009-12-31,,0.014759309718438,-0.0026498778425108,-0.79017235841987,1.9880893300248,0.056470050297211,-5.408075864178599,-3.2922432841028,0.098858088205625,0.098858088205625,11.413793103448,-1.5369583687341002,-0.1152730483037,0.09171414416646,-0.21427788134664003,0.07563429586127701,-0.4155863507674,-0.7087979282065999,0.07843695823803701,0.040477106579454004,0.0,-0.40933318829544,0.58084074373484
2010-12-31,,0.014544640859253001,0.062371629388155,0.80102040816327,-1.920279023418,-2.076606795066,-2.1383067314365,-1.8023438689056999,0.07009877721881501,0.07009877721881501,0.50166666666667,1.4034810126582,-0.032359230220955,0.07674853933859,0.1946964410328,0.06657950285120201,-0.27804691483937,0.4397233201581,0.056626415094339994,0.058279713038976,-0.015384615384615,0.26764886433395,-0.068268984914344
2011-12-31,,0.012792236435818002,0.066673761506944,0.53087818696884,-0.016964446850748997,0.083618090452261,-0.73209169054441,-0.27473917167246,0.050202456935007994,0.050202456935007994,-0.20791712911580001,-0.37491770901909,0.013626988803771,-0.049467916973975005,-0.039310747663552005,0.024206673893715,-0.13861910648066,-0.1882292381606,0.048784668899952005,0.047312880005591,0.015625,0.058159806295400004,0.050905598243688004
2012-12-31,,0.013066202090592,0.070221823140111,-0.025351591413767003,0.74903616669726,1.0673344462994,-0.043008305836842,-0.27497820401046,0.14759026302892,0.14759026302892,0.084306398879028,0.22169562927857,-0.0069762371920645,0.014687136285540001,-0.00054721225755459,0.022527095386142004,-0.078515785157852,-0.038046924540266,0.044955834178964996,0.045509141865740996,0.015384615384615,-0.0067273808978993,0.014362188275232
2013-12-31,,0.01311263972485,0.05038765712154901,-0.034934497816594,-0.61845281830587,-0.6859578286226999,-0.5152776126501,-0.42171717171716994,0.025482603496383996,0.025482603496383996,0.20331682102089002,0.22413793103448,-0.0026344676180022,0.049595805112519,-0.013079450054751002,0.03462708962654,0.16395995550612,-0.19072731267853,0.052322171096367005,0.036826653050804,0.0,-0.018337633615923,0.047110310207233996
2014-12-31,,0.013155102906853,0.05335483107508401,0.019673421207948003,-2.1086657496561,-2.3485714285714,-1.5987245523668998,-1.7273861509669,0.07452036538301401,0.07452036538301401,0.12045820655091999,0.075352112676056,-0.015041455719422,0.024354704412989,0.032114898600752007,0.04313216620414,-0.35416666666667,0.49334781428184005,0.033785039204271,0.055001538935057,0.015151515151515,0.029146719234018997,0.0081130915795944
2015-12-31,,0.012984293193716998,0.055145974638750005,0.017557399189659,-0.9657568238213399,-0.86101694915254,-1.6755428103236,-1.5348770726128997,0.092917495671946,0.092917495671946,0.033546325878594,0.0013097576948265,0.016612038140644,0.021997561471246003,0.011705685618728997,0.031464949509732,0.39982243267239004,-0.27272727272727,0.047298956966636,0.039997666073459996,-0.014925373134328,0.013088885848496998,0.013412998414827002
2016-12-31,,0.013024602026049,0.061619952620512,0.018771331058021,-39.949275362319,-9.922256097561,3.4099454214676,2.2068412613576003,0.079296404000284,0.079296404000284,-0.0012364760432767,-0.092544146500981,0.041327764343812,0.027638315852264,0.011806375442739,0.023798544673261,-0.15433403805497,0.0,0.040002974624168,0.040002244165171,0.015151515151515,0.013459980192671002,-0.010468054385753999
2017-12-31,,0.013061224489796,0.066480292849263,0.018239344872511002,0.039813953488372,-0.0011959678797197,0.028052805280528,0.29566666666667,0.06827889860025,0.06827889860025,0.015165583410709,-0.10018018018018,0.032791499542607995,0.02723358970638,0.024504084014002,0.021530336739416,0.0,0.0,0.039998899920244,0.040001078923235,0.0,0.023008928174832,-0.015077821011673001
2018-12-31,,0.013094278807413,0.066074220357113,0.026320599524767004,-0.016460905349793997,-0.020184741703729,-0.07343499197431799,-0.076537175199383,0.06670357611548598,0.06670357611548598,0.044969512195122,-0.0028033640368441,-0.00027253525924913997,0.013750235449237,0.022608200455581002,0.020071175756636,0.0,0.0,0.039999576891954,0.039997925149778,0.0,0.023490078589727004,-0.022716049382716
2019-12-31,,0.012925034798171002,0.06453711462973599,0.0087266251113089,-0.060214662543205004,-0.06476955307262601,-0.04648476974159099,-0.04958907925895,0.066588493108552,0.066588493108552,0.06345733041575499,-0.01004016064257,0.00074967627615343,0.020717205499813998,0.020047892186891004,0.020953959711779,0.0,0.0,0.040002034174125,0.040000798020908,0.0,0.017351094518921,-0.035624052551794
